"id","resolution_date","source","Type","resolved_to","resolved","SPF_forecast","SPF_bs","Pub_forecast","Pub_bs","question","gpt_score","sonnet_score","deepseek_score","mean_z","LLM_typical_binary","LLM_typical_3"
"SOLV","2024-10-19","yfinance","Data",1,TRUE,0.505,0.245025,0.47,0.2809,"Will SOLV's market close price on 2024-10-19 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",9,10,10,0.607923131886358,"Typical","Typical"
"SOLV","2025-01-17","yfinance","Data",1,TRUE,0.52,0.2304,0.4,0.36,"Will SOLV's market close price on 2025-01-17 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",10,10,10,0.607923131886358,"Typical","Typical"
"SOLV","2025-07-21","yfinance","Data",1,TRUE,0.535,0.216225,0.4,0.36,"Will SOLV's market close price on 2025-07-21 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,8,10,0.607923131886358,"Typical","Typical"
"DAY","2024-07-28","yfinance","Data",0,TRUE,0.51,0.2601,0.4,0.16,"Will DAY's market close price on 2024-07-28 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",10,10,10,0.300369012301136,"Typical","Borderline"
"DAY","2024-08-20","yfinance","Data",1,TRUE,0.51,0.2401,0.4,0.36,"Will DAY's market close price on 2024-08-20 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",9,10,10,0.300369012301136,"Typical","Borderline"
"DAY","2024-10-19","yfinance","Data",1,TRUE,0.52,0.2304,0.3,0.49,"Will DAY's market close price on 2024-10-19 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",3,10,10,0.300369012301136,"Typical","Borderline"
"DAY","2025-01-17","yfinance","Data",1,TRUE,0.5,0.25,0.4,0.36,"Will DAY's market close price on 2025-01-17 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",5,10,10,0.300369012301136,"Typical","Borderline"
"DAY","2025-07-21","yfinance","Data",1,TRUE,0.54,0.2116,0.4,0.36,"Will DAY's market close price on 2025-07-21 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",6,8,10,0.300369012301136,"Typical","Borderline"
"CZR","2024-07-28","yfinance","Data",0,TRUE,0.5042,0.25421764,0.4,0.16,"Will CZR's market close price on 2024-07-28 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",6,10,10,0.371343039897726,"Typical","Borderline"
"CZR","2024-08-20","yfinance","Data",0,TRUE,0.52,0.2704,0.4,0.16,"Will CZR's market close price on 2024-08-20 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.371343039897726,"Typical","Borderline"
"CZR","2024-10-19","yfinance","Data",1,TRUE,0.5163,0.23396569,0.43,0.3249,"Will CZR's market close price on 2024-10-19 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.371343039897726,"Typical","Borderline"
"CZR","2025-01-17","yfinance","Data",0,TRUE,0.5199,0.27029601,0.4,0.16,"Will CZR's market close price on 2025-01-17 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.371343039897726,"Typical","Borderline"
"CZR","2025-07-21","yfinance","Data",0,TRUE,0.56,0.3136,0.45,0.2025,"Will CZR's market close price on 2025-07-21 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",6,8,10,0.371343039897726,"Typical","Borderline"
"RJF","2024-07-28","yfinance","Data",1,TRUE,0.5,0.25,0.37,0.3969,"Will RJF's market close price on 2024-07-28 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",10,10,10,0.42369364387523,"Typical","Borderline"
"RJF","2024-08-20","yfinance","Data",1,TRUE,0.51,0.2401,0.375,0.390625,"Will RJF's market close price on 2024-08-20 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.42369364387523,"Typical","Borderline"
"RJF","2024-10-19","yfinance","Data",1,TRUE,0.52,0.2304,0.5,0.25,"Will RJF's market close price on 2024-10-19 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",9,10,10,0.42369364387523,"Typical","Borderline"
"RJF","2025-01-17","yfinance","Data",1,TRUE,0.53,0.2209,0.465,0.286225,"Will RJF's market close price on 2025-01-17 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",6,10,10,0.42369364387523,"Typical","Borderline"
"RJF","2025-07-21","yfinance","Data",1,TRUE,0.54,0.2116,0.5,0.25,"Will RJF's market close price on 2025-07-21 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",4,9,10,0.42369364387523,"Typical","Borderline"
"CLX","2024-07-28","yfinance","Data",0,TRUE,0.495,0.245025,0.5,0.25,"Will CLX's market close price on 2024-07-28 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",10,10,10,0.376377625477503,"Typical","Borderline"
"CLX","2024-08-20","yfinance","Data",1,TRUE,0.495,0.255025,0.5,0.25,"Will CLX's market close price on 2024-08-20 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.376377625477503,"Typical","Borderline"
"CLX","2024-10-19","yfinance","Data",1,TRUE,0.51,0.2401,0.5,0.25,"Will CLX's market close price on 2024-10-19 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",3,10,10,0.376377625477503,"Typical","Borderline"
"CLX","2025-01-17","yfinance","Data",1,TRUE,0.495,0.255025,0.5,0.25,"Will CLX's market close price on 2025-01-17 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.376377625477503,"Typical","Borderline"
"CLX","2025-07-21","yfinance","Data",0,TRUE,0.52,0.2704,0.5,0.25,"Will CLX's market close price on 2025-07-21 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",6,9,10,0.376377625477503,"Typical","Borderline"
"HUM","2024-07-28","yfinance","Data",1,TRUE,0.5,0.25,0.3,0.49,"Will HUM's market close price on 2024-07-28 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",9,10,10,0.395001049096589,"Typical","Borderline"
"HUM","2024-08-20","yfinance","Data",0,TRUE,0.5,0.25,0.345,0.119025,"Will HUM's market close price on 2024-08-20 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",8,10,10,0.395001049096589,"Typical","Borderline"
"HUM","2024-10-19","yfinance","Data",0,TRUE,0.5,0.25,0.345,0.119025,"Will HUM's market close price on 2024-10-19 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",10,10,10,0.395001049096589,"Typical","Borderline"
"HUM","2025-01-17","yfinance","Data",0,TRUE,0.55,0.3025,0.45,0.2025,"Will HUM's market close price on 2025-01-17 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",4,10,10,0.395001049096589,"Typical","Borderline"
"HUM","2025-07-21","yfinance","Data",0,TRUE,0.6,0.36,0.5,0.25,"Will HUM's market close price on 2025-07-21 be higher than its market close price on 2024-07-12?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",6,8,10,0.395001049096589,"Typical","Borderline"
